--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          aten::softmax         0.05%       5.615us         1.42%     146.802us     146.802us       0.000us         0.00%       3.681us       3.681us           0 B           0 B      55.00 KB           0 B             1  
                                       aten::transpose_         0.05%       5.068us         0.10%      10.058us      10.058us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::as_strided_         0.05%       4.990us         0.05%       4.990us       4.990us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.05%       4.680us         0.06%       6.066us       6.066us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.04%       4.645us         0.04%       4.645us       4.645us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.04%       4.485us         0.06%       6.687us       6.687us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.04%       4.328us         0.14%      14.670us       7.335us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.04%       4.228us         1.34%     138.785us     138.785us       0.000us         0.00%       3.585us       3.585us           0 B           0 B       8.00 KB           0 B             1  
                                             aten::item         0.04%       4.164us         0.30%      30.892us      30.892us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.536us         0.11%      11.430us      11.430us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                             aten::view         0.02%       2.202us         0.02%       2.202us       2.202us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.019ms       189.92%       8.019ms       8.019ms           0 B           0 B           0 B           0 B             1  
