--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                      aten::_linalg_svd         6.13%     914.002us       163.57%      24.374ms       6.093ms       8.126ms        97.32%      16.303ms       4.076ms           0 B          -8 B     882.00 KB     127.50 KB             4  
                                               aten::mm         1.49%     221.323us         6.10%     909.025us      90.902us      48.064us         0.58%      96.128us       9.613us           0 B           0 B     593.00 KB     296.50 KB            10  
                                         aten::_softmax         1.08%     160.812us         2.59%     386.493us      64.415us       9.664us         0.12%      19.328us       3.221us           0 B           0 B     236.00 KB     118.00 KB             6  
                                 aten::_linalg_solve_ex         0.73%     108.498us         4.71%     701.947us     350.974us       0.000us         0.00%     242.112us     121.056us           0 B           0 B      63.00 KB      31.50 KB             2  
                                            aten::copy_         0.67%     100.309us         1.62%     241.656us      20.138us      24.737us         0.30%      24.737us       2.061us           0 B           0 B           0 B           0 B            12  
                                              aten::div         0.61%      90.938us         2.58%     384.980us      64.163us       5.472us         0.07%      10.944us       1.824us         -24 B         -24 B     236.00 KB     118.00 KB             6  
                                  cudaStreamSynchronize         0.44%      66.285us         0.44%      66.285us       2.651us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                              aten::mul         0.34%      50.331us         1.59%     237.582us      59.396us       3.904us         0.05%       7.808us       1.952us         -16 B         -16 B      32.00 KB      16.00 KB             4  
                                            aten::fill_         0.33%      49.269us        14.28%       2.128ms     425.586us       8.544us         0.10%      10.176us       2.035us           0 B           0 B           0 B           0 B             5  
                                              aten::any         0.29%      42.476us         1.20%     178.280us      59.427us       0.000us         0.00%      11.616us       3.872us           0 B           0 B       1.50 KB           0 B             3  
                                        cudaMemsetAsync         0.26%      39.033us         0.26%      39.033us       4.337us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                                  aten::linalg_lu_solve         0.26%      38.744us         0.80%     119.221us     119.221us      39.936us         0.48%      43.840us      43.840us           0 B           0 B           0 B        -512 B             1  
                                              aten::eye         0.24%      35.389us         1.94%     288.375us      96.125us       0.000us         0.00%      11.808us       3.936us           0 B           0 B      24.00 KB           0 B             3  
                              aten::linalg_lu_factor_ex         0.23%      34.850us         0.81%     121.366us     121.366us      75.840us         0.91%      77.216us      77.216us           0 B           0 B           0 B           0 B             1  
                                            aten::empty         0.21%      31.269us         0.21%      31.269us       5.212us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     313.50 KB     313.50 KB             6  
                                            aten::slice         0.20%      30.393us         0.98%     145.813us      36.453us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                          aten::permute         0.20%      29.247us         1.09%     162.899us      27.150us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
