--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  cudaDeviceSynchronize         0.10%      14.153us         0.10%      14.153us       7.077us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.10%      14.005us         1.56%     223.911us     111.956us       0.000us         0.00%      11.488us       5.744us           0 B           0 B         512 B        -512 B             2  
                                               aten::to         0.09%      13.565us         1.33%     190.877us      47.719us       0.000us         0.00%       8.383us       2.096us           8 B           0 B       1.00 KB           0 B             4  
                                            aten::clone         0.08%      12.032us         0.67%      96.315us      48.158us       0.000us         0.00%       6.560us       3.280us           0 B           0 B     323.00 KB           0 B             2  
                                       aten::transpose_         0.08%      11.235us         0.14%      20.426us      10.213us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::diagonal         0.07%       9.991us         0.09%      12.386us       6.193us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.06%       9.191us         0.06%       9.191us       4.596us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mT         0.06%       8.869us         0.25%      35.918us       8.980us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                       aten::empty_like         0.06%       8.670us         0.18%      25.584us      12.792us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     323.00 KB           0 B             2  
                                             aten::diag         0.06%       8.370us         1.87%     268.845us     134.423us       0.000us         0.00%       6.720us       3.360us           0 B           0 B      16.00 KB           0 B             2  
                                          aten::view_as         0.05%       7.757us         0.09%      12.294us       6.147us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.04%       6.348us         0.40%      57.952us      28.976us       0.000us         0.00%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
