--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          aten::numpy_T         0.13%      15.606us         2.07%     241.578us      48.316us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                       aten::diag_embed         0.12%      14.530us         1.69%     197.196us      98.598us       0.000us         0.00%       8.128us       4.064us           0 B           0 B      16.00 KB           0 B             2  
                                    aten::empty_strided         0.12%      13.865us         0.12%      13.865us       6.932us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                         aten::_to_copy         0.11%      13.348us         0.70%      81.899us      40.949us       0.000us         0.00%       4.704us       2.352us           4 B           0 B         512 B           0 B             2  
                                             aten::full         0.11%      12.668us         1.33%     155.128us      77.564us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     781.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.11%      12.523us         0.11%      12.523us       6.261us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zeros         0.10%      12.165us         0.77%      89.453us      44.726us       0.000us         0.00%       3.936us       1.968us           0 B           0 B       8.50 KB           0 B             2  
                                        cudaEventRecord         0.09%      10.269us         0.09%      10.269us       1.712us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                              aten::_local_scalar_dense         0.09%      10.263us         0.20%      23.136us      23.136us       1.536us         0.02%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                            aten::zero_         0.06%       7.406us         0.54%      63.223us      31.611us       0.000us         0.00%       3.936us       1.968us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.06%       6.483us         0.76%      88.382us      44.191us       0.000us         0.00%       4.704us       2.352us           4 B           0 B         512 B           0 B             2  
                                        aten::transpose         0.05%       6.304us         0.08%       9.781us       4.890us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
