method,k,mean,std,min,max
method_2,283,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,285,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,287,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,289,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,291,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,293,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,295,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,297,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_2,300,2.5680191174171147e-05,3.394588408977832e-06,1.670103820363092e-05,3.4074403723592615e-05
method_3,1,0.7539775375959712,0.025519835420826385,0.6808651162164149,0.837204457263356
method_3,3,0.587971025073852,0.04044763556331951,0.469569942154508,0.734928280632568
method_3,5,0.5261807105472971,0.04115201593288699,0.4281757819010803,0.6798437430521046
method_3,7,0.4994920939795284,0.039436019953860146,0.40462944378780924,0.6823797725883046
method_3,9,0.4827439491002481,0.038680727162299866,0.4025349738556598,0.6750468269051447
method_3,11,0.4658121865544865,0.03827427968501246,0.37174631849639467,0.6478798489497691
method_3,13,0.44628448397103027,0.03662243087918548,0.347447125626303,0.5749913112897141
method_3,15,0.4288412681741491,0.0344710162530186,0.3362365709440586,0.5537735146613025
method_3,17,0.4156943185461584,0.034495152778533426,0.3206886975251597,0.5406943266028484
method_3,19,0.4047326801651319,0.03434416960112432,0.30622996154069315,0.5144122100120874
method_3,21,0.39476841068125407,0.03406073208147889,0.29831240319947383,0.4976184599932279
method_3,23,0.38447273083368444,0.03398290623736489,0.28053612349560997,0.49495469612317755
method_3,25,0.375208422792014,0.034679553810163403,0.27370826904022416,0.4909622836397983
method_3,27,0.3665686413195992,0.03488160287978586,0.2510350125052934,0.48776402879042247
method_3,29,0.3582887937786874,0.03546041240579526,0.2400172340529145,0.5095584275286418
method_3,31,0.3502631817833143,0.033863026108788385,0.23696843177821506,0.47120305071572727
method_3,33,0.34263261661500993,0.03377488443711902,0.22406167824063267,0.4641750598679897
method_3,35,0.3353871521505586,0.03434433746377274,0.2100240253987691,0.45118842098036843
method_3,37,0.32844053571012477,0.0342266336798596,0.20804551291839252,0.44016587387509504
method_3,39,0.32251827034244224,0.03492476698196241,0.1989979858264475,0.4307801195374304
method_3,41,0.3168532970003882,0.03542289433113937,0.18999082170184337,0.41989222949809124
method_3,43,0.3114250306585698,0.035881328707058006,0.1869102801034674,0.41334835578424955
method_3,45,0.3056483610883678,0.03573355524382555,0.18320013800213392,0.39572969397225016
method_3,47,0.30021415657853523,0.03539979310455218,0.17907428701010625,0.38540906437334893
method_3,49,0.2949832651372343,0.035228523676353186,0.17706251703732703,0.38333913443640083
method_3,51,0.2899479942543533,0.03400732663786895,0.17711536581427517,0.3738501985502025
method_3,53,0.2835561573707157,0.03396488751872766,0.1622244897205365,0.3664111052497967
method_3,55,0.278019601950298,0.03375353527390936,0.15520465616559248,0.3517403145657138
method_3,57,0.27331764131453073,0.03356428438970436,0.15670223791824456,0.3450951466146368
method_3,59,0.26857379049812674,0.033577252617159645,0.15448795292130652,0.34108424114515146
method_3,61,0.2638805934439044,0.032951701060822965,0.1525030510409956,0.33432986445797147
method_3,63,0.259239044495361,0.03263022297043028,0.14854794808368,0.32704536560370073
method_3,65,0.2546585549253938,0.0324779900133573,0.14389192695339198,0.3245214266808268
method_3,67,0.25009982067879627,0.03214085825502807,0.14035029327874407,0.3247765549062412
method_3,69,0.2455652204160182,0.03189307411385823,0.1411723517332974,0.3245818728185145
method_3,71,0.24110878623147022,0.03175572619220129,0.1355375311655216,0.3181837350645893
method_3,73,0.23590414271015697,0.031251439957739276,0.13542771894037087,0.31033842933947436
method_3,75,0.23170093566265415,0.031049280156437518,0.1222926904374038,0.30905870870712915
method_3,77,0.22744021241707474,0.03074148449439029,0.12122550794395161,0.3070946514398545
method_3,79,0.2231107618397596,0.03014083724829753,0.11767635097533627,0.3084418683747367
method_3,81,0.21912116560660835,0.029586117795031182,0.11247384398590872,0.30251984464689974
method_3,83,0.2152966145432039,0.02945255637896416,0.10366501067132958,0.2949148280006712
method_3,85,0.21137501653527738,0.029536820453889393,0.09775694897319058,0.30234702025844845
method_3,87,0.20768398804446694,0.029788991960030643,0.09563422545047638,0.30548574548339236
method_3,89,0.20386348672017274,0.029718347152996004,0.09071825328453405,0.30390782835459146
method_3,91,0.20009803674911852,0.029562902441254316,0.08782157402383281,0.2964893264701815
method_3,93,0.19665762208812199,0.029476163884713143,0.08450899829812807,0.28582240546390836
method_3,95,0.19288602965370058,0.029693311696192812,0.08132038482036003,0.27430560870987647
method_3,97,0.1892815388612892,0.03000369914816917,0.07054538656745293,0.27557080435806824
method_3,99,0.18587992679850804,0.029942145703741013,0.06649270146670232,0.2642643306940826
method_3,101,0.1824109534471181,0.029754555126276453,0.06414631958128046,0.2551064844785875
method_3,103,0.17915239400704466,0.02994407576369428,0.05230057231969357,0.2470301748589592
method_3,105,0.17595636889043012,0.030065919441454276,0.049859374929021275,0.2469030311527181
method_3,107,0.17267857500306638,0.02990609276502557,0.04585936180905025,0.23937730324509832
method_3,109,0.16961827300410828,0.030238011887542233,0.03969000278218757,0.2388522537295749
method_3,111,0.16684699538363557,0.030543064488956436,0.03389116122668731,0.23213563037146714
method_3,113,0.16401330211906692,0.030936835619247306,0.03196770218041412,0.22920166441034423
method_3,115,0.16136150518309886,0.03129209977231483,0.016551178444088894,0.21612986085990432
method_3,117,0.1585845055006577,0.031784844893267675,0.01319636120041443,0.2134928621729801
method_3,119,0.15593868773856837,0.03209872755013823,0.008811058118767704,0.211513609696465
method_3,121,0.15308004925545673,0.03294712184554408,3.0384307539100762e-05,0.20976674079513435
method_3,123,0.15055349016829356,0.033496321069367334,3.0384307539100762e-05,0.20682331438320684
method_3,125,0.1478107866271119,0.03404227909552082,2.4395553047189936e-05,0.20490133446728373
method_3,127,0.14441943624061995,0.0341420405861642,2.4395553047189936e-05,0.2018626551448481
method_3,129,0.1392132491926586,0.03330729272560984,2.4395553047189936e-05,0.19173382727406316
method_3,131,0.1330858635108373,0.03237182080466261,2.4395553047189936e-05,0.1838972578219496
method_3,133,0.1275653888808773,0.031344111365847104,2.4395553047189936e-05,0.17802378680424055
method_3,135,0.1224223009056071,0.03037403426764126,2.4395553047189936e-05,0.1709456470263824
method_3,137,0.11771877272536511,0.02948546528789571,2.4395553047189936e-05,0.16694033224038343
method_3,139,0.1132293996696956,0.028620353319411918,2.4395553047189936e-05,0.16017202459904606
method_3,141,0.10903601529476853,0.027977980406354717,2.4395553047189936e-05,0.14980550480864796
method_3,143,0.10492670416650174,0.027358904464664408,2.4395553047189936e-05,0.14674167798693719
method_3,145,0.10095783879373232,0.026679764437140353,2.4395553047189936e-05,0.1405885018873276
method_3,147,0.09737364191287685,0.025996458787636702,2.4395553047189936e-05,0.1356426108563181
method_3,149,0.09391723039429418,0.025452257061132882,2.4395553047189936e-05,0.133451479237799
method_3,151,0.09051540421535856,0.024898409271023273,2.4395553047189936e-05,0.1272888835356647
method_3,153,0.08731112938416005,0.024295533192986114,2.4395553047189936e-05,0.12379138617821801
method_3,155,0.08420928407804185,0.023724908467541023,2.4395553047189936e-05,0.12074904371555659
method_3,157,0.0812089841492759,0.02319852142882343,2.4395553047189936e-05,0.11353011896412869
method_3,159,0.07825380411933591,0.022717911218891967,2.4395553047189936e-05,0.11166078155315662
method_3,161,0.07544148715754548,0.022229454335784733,2.4395553047189936e-05,0.1087062136503739
method_3,163,0.07267119152169597,0.021738985972048465,2.4395553047189936e-05,0.10533786149730484
method_3,165,0.06998056613602881,0.02130530870844838,2.4395553047189936e-05,0.1021820981368703
method_3,167,0.06745523473229469,0.020827650112595655,2.4395553047189936e-05,0.09712775858279539
method_3,169,0.06501116298136264,0.02041516795157356,2.4395553047189936e-05,0.09533518792660414
method_3,171,0.06256640951343154,0.019964967239320595,2.4395553047189936e-05,0.09222154684143562
method_3,173,0.06026090202774515,0.019461978059728765,2.4395553047189936e-05,0.09084339379248173
method_3,175,0.058003853588368376,0.019020473628666348,2.4395553047189936e-05,0.08793989976024404
method_3,177,0.055780756682990096,0.01849140967659226,2.4395553047189936e-05,0.08566691548829941
method_3,179,0.05365226688130277,0.017971092459116735,2.4395553047189936e-05,0.08465854975020541
method_3,181,0.05154846434572776,0.017410950269164626,2.4395553047189936e-05,0.08198256646819084
method_3,183,0.04947977717486151,0.016886655326947032,2.4395553047189936e-05,0.08058297113384479
method_3,185,0.04750766380286244,0.016393410536909278,2.4395553047189936e-05,0.07768506989113955
method_3,187,0.04555695430955893,0.01589582407683372,2.4395553047189936e-05,0.0746441668140364
method_3,189,0.04369733529986152,0.015393048902251459,2.4395553047189936e-05,0.07208535871146315
method_3,191,0.04181485444503792,0.014818669648445207,2.4395553047189936e-05,0.06843893165755707
method_3,193,0.040026845733846864,0.014243437946597036,2.4395553047189936e-05,0.06462042872065597
method_3,195,0.038204418644006144,0.01368267699173065,2.4395553047189936e-05,0.06191394358569531
method_3,197,0.036490748036293784,0.01320329909680064,2.4395553047189936e-05,0.05932963368991052
method_3,199,0.03477356514782962,0.012676838037624604,2.4395553047189936e-05,0.05157345824810999
method_3,201,0.03314107685963984,0.012145384672626823,2.4395553047189936e-05,0.04908846530198112
method_3,203,0.03153252407319005,0.011639863933807967,2.4395553047189936e-05,0.047518115258925915
method_3,205,0.030013097359533194,0.011175298460915188,2.4395553047189936e-05,0.045180596977948045
method_3,207,0.028555856436214746,0.010685234732838283,2.4395553047189936e-05,0.04328278399100612
method_3,209,0.027087885585739463,0.010176478807040128,2.4395553047189936e-05,0.04175901527067387
method_3,211,0.02562495236312539,0.009684388229309565,2.4395553047189936e-05,0.04041700368824043
method_3,213,0.024264218196554842,0.009242614439782118,2.4395553047189936e-05,0.03930865161597387
method_3,215,0.022864639766334186,0.008787775142728193,2.4395553047189936e-05,0.03796914685865052
method_3,217,0.02151044209538486,0.008334109506159301,2.4395553047189936e-05,0.035718848189433716
method_3,219,0.02018869803910255,0.007879870040922304,2.4395553047189936e-05,0.03347288006601493
method_3,221,0.018892936275947052,0.007430643315497521,2.4395553047189936e-05,0.031490120942507735
method_3,223,0.01769775244425523,0.007003603292341776,2.4395553047189936e-05,0.029763822010296693
method_3,225,0.016511716144504796,0.0065850826327824505,2.4395553047189936e-05,0.028686600742695672
method_3,227,0.01534629891532896,0.006165435173098251,2.4395553047189936e-05,0.027315117456922236
method_3,229,0.014232952430242267,0.005778541509917189,2.4395553047189936e-05,0.02640187024682253
method_3,231,0.013110607695040414,0.005327530656604035,2.4395553047189936e-05,0.02389980610932958
method_3,233,0.012033864453589201,0.004922808944122269,2.4395553047189936e-05,0.02168813898053445
method_3,235,0.011000045144366817,0.004514477473154726,2.4395553047189936e-05,0.019207717223652162
method_3,237,0.010046003219523873,0.0041486079893917095,2.4395553047189936e-05,0.01785879941719903
method_3,239,0.00905235420030248,0.003760764718097264,2.4395553047189936e-05,0.016830545154306133
method_3,241,0.008080013276174546,0.0033775860181954505,2.4395553047189936e-05,0.015281675859964677
method_3,243,0.007141155642843032,0.002985845157589448,2.4395553047189936e-05,0.013622669537236945
method_3,245,0.006192084299512794,0.0026172589725106245,2.4395553047189936e-05,0.011725107750140991
method_3,247,0.005291298303070677,0.002262209262895871,2.4395553047189936e-05,0.010677575938936267
method_3,249,0.004365429884288695,0.0018683751721489358,2.4395553047189936e-05,0.009081596189493963
method_3,251,0.0034088779893691004,0.0014966837352789046,2.4395553047189936e-05,0.007553869422780142
method_3,253,0.0024160407262927793,0.00108882016400336,2.4395553047189936e-05,0.0061186193310096264
method_3,255,0.0012165824425841376,0.0005800107770350227,2.4395553047189936e-05,0.0026136643118194035
method_3,257,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,259,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,261,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,263,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,265,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,267,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,269,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,271,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,273,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,275,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,277,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,279,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,281,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,283,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,285,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,287,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,289,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,291,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,293,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,295,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,297,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_3,300,3.276715311950816e-05,7.71814786005053e-06,2.1597023497960373e-05,6.791114444464831e-05
method_4,1,0.7916799253520646,0.04144733532275381,0.6997966045899442,0.984067002893559
method_4,3,0.6207039023111157,0.054942110884355966,0.5147639413081436,0.7824729361272443
method_4,5,0.5029002181298927,0.0377427525529931,0.418202187743348,0.6575787865305497
method_4,7,0.4591811952228712,0.03375124902286176,0.394347716474926,0.609785062398672
method_4,9,0.423354889214645,0.03291375044502859,0.34901245426096605,0.5355376884234402
method_4,11,0.3946326092588258,0.03002871303991283,0.3389297365188389,0.5033739482075579
method_4,13,0.3676037974641298,0.026933638311463087,0.31364631571796375,0.4744270083536587
method_4,15,0.3450969138167765,0.02522895619184844,0.28809724378864016,0.41820814432126524
method_4,17,0.32663247860859795,0.024024957177652052,0.2748684808693605,0.3998783834641645
method_4,19,0.3104556569227697,0.022957053392730988,0.24522706087855398,0.3835395485438952
method_4,21,0.29633386738035045,0.022485611690531662,0.236117475498409,0.3634500271420773
method_4,23,0.28410775118737425,0.021764734456135637,0.22434895164357813,0.3511627769350763
method_4,25,0.27236735311396176,0.021178643023067285,0.217602983663482,0.33754542019827327
method_4,27,0.26091271784294395,0.020635019860378596,0.20402044403938485,0.33213689723193823
method_4,29,0.2503624882956157,0.020512763053779547,0.1936549684095294,0.3238175974750433
method_4,31,0.24090643294333206,0.02035377313073831,0.18352208347612825,0.313142422687261
method_4,33,0.23159239387087635,0.02047529326410114,0.17281907455782103,0.3069661802267779
method_4,35,0.2223968716808602,0.02027784263807116,0.15659704191405238,0.3001145490788751
method_4,37,0.21368282642978192,0.020312855483100772,0.14011116099477283,0.2860250649604941
method_4,39,0.205333794560114,0.020491910627429426,0.13219941305051808,0.26998132102316136
method_4,41,0.19752217799101102,0.020060024990722698,0.12385427414618003,0.2542549524889447
method_4,43,0.18999893503036105,0.019754182235968785,0.11708397510106153,0.24582452387477893
method_4,45,0.18260370571367857,0.019126548859214904,0.11130583527027393,0.2401416997172244
method_4,47,0.1753381370974399,0.01904514464974005,0.10453311410096155,0.22591605526845904
method_4,49,0.16842669913211678,0.018842979583377037,0.09719404743602232,0.21588410141958542
method_4,51,0.1617795657879402,0.018662186587604587,0.09201895520070638,0.2111864564409856
method_4,53,0.15535173932642632,0.01819691601297044,0.08716130702432963,0.20731025539011652
method_4,55,0.14904374221127925,0.0178409103956107,0.08325084073069965,0.19391095723437216
method_4,57,0.14329973841074056,0.017481039151008338,0.07902324032052792,0.18640473522376155
method_4,59,0.13786036262745524,0.017204827116732536,0.07550459247208217,0.18424497001994128
method_4,61,0.1323747518460922,0.016867096070016224,0.07018441892512546,0.18186651120918987
method_4,63,0.1269409445468353,0.016401376244643447,0.06693868897338395,0.16645168204847519
method_4,65,0.1217792074083589,0.016409494161487535,0.060277839032545154,0.1576038660102362
method_4,67,0.11681345347985202,0.016220892423815494,0.0569509312550358,0.1534192988453609
method_4,69,0.1120454101107717,0.01582950851137352,0.05379958258328515,0.15011659845778455
method_4,71,0.10736350074471956,0.015479494846438721,0.04960807978907207,0.1446186986922947
method_4,73,0.10273577505360383,0.014892991437194374,0.048065663088308404,0.13886069964863076
method_4,75,0.09816279992586323,0.014644418945045088,0.04464237456803335,0.13623093267386632
method_4,77,0.0938201527612642,0.014310067148050509,0.0407208632290911,0.12794482180529101
method_4,79,0.0896838439175706,0.013893306724380418,0.03831754376859741,0.12483892381909828
method_4,81,0.08564610447445994,0.013699460408625045,0.035670754487499005,0.116545492511248
method_4,83,0.08171299444996914,0.01324203923083845,0.03296862855326458,0.11191201971664062
method_4,85,0.07762692200723399,0.0128862131839921,0.030306115323100777,0.10478123821534945
method_4,87,0.07388983985523273,0.01257300043557461,0.028763383204506488,0.1033963771337589
method_4,89,0.07023391936544332,0.011992341788285794,0.02735721331226821,0.09428218564577356
method_4,91,0.06677056158364696,0.011574222206094073,0.02557306219058896,0.09024046811159267
method_4,93,0.06324465736445893,0.011112907071722633,0.02288674508018098,0.08569760239402859
method_4,95,0.05964514771911279,0.010732718486385913,0.019554622495145925,0.08033664041115374
method_4,97,0.05609161796544066,0.01023110582167509,0.017997933856034667,0.0769169002177805
method_4,99,0.052851400627501745,0.00987492038161976,0.015789828863362512,0.07281376029434466
method_4,101,0.049617349149259055,0.009459134306361033,0.013869591446268054,0.06780039039610937
method_4,103,0.04645807450704108,0.009060936821451891,0.012594441878652626,0.06142757868112415
method_4,105,0.04342236325613094,0.008646035294432032,0.01185823575478157,0.05934438657327116
method_4,107,0.040331299550426754,0.00825374929353194,0.009389112163611404,0.05652365230579103
method_4,109,0.037204998165892955,0.00784210647383403,0.008570823535116711,0.05261475423927009
method_4,111,0.03399978900446896,0.007320803191909666,0.006606120398482186,0.04425426165016609
method_4,113,0.030932309720735015,0.006766596009567398,0.005925899609093587,0.04111265642155347
method_4,115,0.027920406564201312,0.006290304623115216,0.004571521906679316,0.03747969188730152
method_4,117,0.024918609790332898,0.005793814478123018,0.002895515768754354,0.03503442707828962
method_4,119,0.021737439953977696,0.005271912324500814,0.0009903355355586612,0.03212675504256354
method_4,121,0.018493037990996917,0.004766927258488451,1.0647277533307957e-05,0.02890077511797413
method_4,123,0.014839293386851434,0.00398238944038839,1.0647277533307957e-05,0.0250364598183592
method_4,125,0.01102481804682531,0.0030702490163993443,1.0647277533307957e-05,0.01758229905681501
method_4,127,0.005853108871683762,0.0018520409690429259,1.0647277533307957e-05,0.010520339516813632
method_4,129,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,131,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,133,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,135,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,137,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,139,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,141,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,143,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,145,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,147,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,149,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,151,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,153,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,155,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,157,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,159,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,161,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,163,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,165,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,167,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,169,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,171,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,173,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,175,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,177,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,179,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,181,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,183,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,185,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,187,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,189,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,191,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,193,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,195,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,197,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,199,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,201,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,203,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,205,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,207,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,209,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,211,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,213,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,215,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,217,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,219,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,221,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,223,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,225,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,227,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,229,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,231,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,233,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,235,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,237,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,239,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,241,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,243,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,245,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,247,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,249,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,251,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,253,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,255,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,257,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,259,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,261,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,263,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,265,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,267,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,269,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,271,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,273,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,275,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,277,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,279,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,281,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,283,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
method_4,285,1.682430868038692e-05,3.1520259920010096e-06,9.790748209098854e-06,2.6537452181191288e-05
